,Restaurant,Location,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,City,Location1,Rating_bins,CusineCount
6557,ID_5253,"Sector 1, Noida","Ice Cream, Beverages, Fast Food",250.0,50,3.6,78.0,32.0,45,Noida,Sector 1,3-4,3
6558,ID_2347,"Sector 1, Noida","Bakery, Fast Food",100.0,50,3.3,10.0,0.0,30,Noida,Sector 1,3-4,2
6559,ID_2535,"Dockyard Road, Mumbai CST Area",Fast Food,150.0,50,3.6,22.0,11.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,1
6560,ID_694,"Delhi High Court, India Gate","Ice Cream, Desserts, Beverages",100.0,50,3.9,47.0,24.0,30,Delhi,"Delhi High Court, India Gate",3-4,3
6561,ID_4862,"Babarpur, New Delhi, Delhi",Bakery,100.0,50,0.0,0.0,0.0,30,Delhi,"Babarpur, New Delhi",NoRating,1
6562,ID_3339,"FTI College, Law College Road, Pune","South Indian, North Indian, Chinese, Fast Food",250.0,50,3.4,11.0,5.0,30,Pune,"FTI College, Law College Road",3-4,4
6563,ID_2303,"Sector 63A,Gurgaon",Italian,150.0,50,0.0,0.0,0.0,30,Gurgaon,Sector 63A,NoRating,1
6564,ID_8392,"Delhi Administration Flats, Timarpur",Ice Cream,150.0,50,3.4,17.0,8.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,1
6565,ID_2708,"D-Block, Sector 63, Noida","Chinese, North Indian",150.0,50,3.5,28.0,17.0,30,Noida,"D-Block, Sector 63",3-4,2
6566,ID_3154,"Sector 1, Noida","Desserts, Bakery",100.0,50,2.6,22.0,6.0,45,Noida,Sector 1,2-3,2
6567,ID_1657,"Sector 1, Noida","North Indian, South Indian, Beverages, Desserts",200.0,0,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,4
6568,ID_1004,"Sector 3, Marathalli",Street Food,50.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,1
6569,ID_6564,"D-Block, Sector 63, Noida","North Indian, Chinese",200.0,50,3.2,8.0,3.0,30,Noida,"D-Block, Sector 63",3-4,2
6570,ID_515,"Moulali, Kolkata",Fast Food,100.0,50,3.8,61.0,11.0,30,Kolkata,Moulali,3-4,1
6571,ID_7237,"MG Road, Pune","Fast Food, Chinese, North Indian, South Indian",200.0,50,4.0,483.0,229.0,30,Pune,MG Road,3-4,4
6572,ID_7099,"Musi Nagar, Malakpet, Hyderabad",South Indian,100.0,50,3.9,127.0,16.0,30,Hyderabad,"Musi Nagar, Malakpet",3-4,1
6573,ID_8444,"Delhi Administration Flats, Timarpur","Burger, Fast Food",200.0,50,3.9,280.0,120.0,65,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
6574,ID_207,Delhi University-GTB Nagar,"Mithai, Street Food",100.0,50,3.7,62.0,10.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
6575,ID_3701,"Sector 14, Noida","Fast Food, Pizza",100.0,50,3.4,26.0,2.0,30,Noida,Sector 14,3-4,2
6576,ID_3290,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100.0,99,0.0,0.0,0.0,65,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,1
6577,ID_7001,Pune University,North Indian,200.0,50,3.3,12.0,2.0,30,Pune,Pune University,3-4,1
6578,ID_1444,"Nathan Road, Mangaldas Road, Pune",Street Food,150.0,50,3.2,69.0,38.0,45,Pune,"Nathan Road, Mangaldas Road",3-4,1
6579,ID_4197,Delhi University-GTB Nagar,"Paan, Beverages",150.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,2
6580,ID_5957,"Nathan Road, Mangaldas Road, Pune","North Indian, Chinese",150.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,2
6581,ID_79,"Nathan Road, Mangaldas Road, Pune","Biryani, Kebab",150.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,2
6582,ID_1143,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese, Fast Food",150.0,50,3.6,162.0,98.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,3
6583,ID_1915,"MG Road, Pune","North Indian, Chinese",100.0,50,3.6,66.0,29.0,30,Pune,MG Road,3-4,2
6584,ID_6637,Delhi University-GTB Nagar,"Biryani, Mughlai",150.0,50,3.2,11.0,2.0,30,Delhi,Delhi University-GTB Nagar,3-4,2
6585,ID_7074,"Mico Layout, Stage 2, BTM Layout,Bangalore",South Indian,100.0,50,3.6,10.0,4.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
6586,ID_3572,"Delhi Administration Flats, Timarpur",South Indian,200.0,50,0.0,0.0,0.0,45,Delhi,"Delhi Administration Flats, Timarpur",NoRating,1
6587,ID_5188,"Sector 1, Noida","North Indian, Fast Food",100.0,50,3.5,40.0,3.0,30,Noida,Sector 1,3-4,2
6588,ID_1222,"MG Road, Pune","Beverages, Fast Food",100.0,50,3.3,8.0,1.0,30,Pune,MG Road,3-4,2
6589,ID_1071,"Delhi Administration Flats, Timarpur","South Indian, North Indian, Continental, Chinese",200.0,50,3.5,551.0,75.0,45,Delhi,"Delhi Administration Flats, Timarpur",3-4,4
6590,ID_3422,"MG Road, Pune","North Indian, South Indian, Thai",400.0,50,3.3,16.0,8.0,30,Pune,MG Road,3-4,3
6591,ID_359,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Seafood",250.0,50,3.7,87.0,41.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",3-4,3
6592,ID_4471,"Moulali, Kolkata","South Indian, Chinese",200.0,50,3.8,303.0,157.0,30,Kolkata,Moulali,3-4,2
6593,ID_2976,Delhi University-GTB Nagar,"South Indian, North Indian, Chinese",300.0,50,3.8,323.0,141.0,65,Delhi,Delhi University-GTB Nagar,3-4,3
6594,ID_196,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Biryani",200.0,50,3.8,291.0,30.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
6595,ID_6578,"Tejas Nagar Colony, Wadala West, Mumbai","Mithai, Bakery",200.0,50,3.5,26.0,5.0,30,Mumbai,"Tejas Nagar Colony, Wadala West",3-4,2
6596,ID_5227,"FTI College, Law College Road, Pune","Desserts, Beverages",200.0,50,3.3,9.0,2.0,30,Pune,"FTI College, Law College Road",3-4,2
6597,ID_5137,"Delhi Administration Flats, Timarpur","Mithai, Street Food",100.0,50,3.5,10.0,2.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
6598,ID_2144,"Mico Layout, Stage 2, BTM Layout,Bangalore","Street Food, Gujarati",150.0,50,3.9,534.0,169.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6599,ID_4759,Pune University,Street Food,100.0,50,3.2,49.0,23.0,65,Pune,Pune University,3-4,1
6600,ID_8581,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Fast Food",200.0,50,4.2,227.0,132.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,2
6601,ID_1015,"Rmz Centennial, I Gate, Whitefield","Continental, Desserts, Beverages, Sandwich",200.0,50,2.9,46.0,21.0,65,Bangalore,"Rmz Centennial, I Gate, Whitefield",2-3,4
6602,ID_8109,"Raja Bazar, Kolkata","North Indian, Chinese, Bengali",150.0,50,0.0,0.0,0.0,30,Kolkata,Raja Bazar,NoRating,3
6603,ID_6457,"FTI College, Law College Road, Pune","South Indian, Fast Food, North Indian, Chinese, Beverages",350.0,50,4.2,844.0,334.0,30,Pune,"FTI College, Law College Road",4-5,5
6604,ID_148,"Moulali, Kolkata","Street Food, Mithai",50.0,99,0.0,0.0,0.0,30,Kolkata,Moulali,NoRating,2
6605,ID_6988,"Sector 63A,Gurgaon",South Indian,100.0,99,2.8,129.0,32.0,65,Gurgaon,Sector 63A,2-3,1
6606,ID_4526,"Chandni Chowk, Kolkata",Mishti,50.0,99,3.8,63.0,28.0,45,Kolkata,Chandni Chowk,3-4,1
6607,ID_6487,"Dockyard Road, Mumbai CST Area",Fast Food,150.0,50,3.9,106.0,16.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,1
6608,ID_3849,Majestic,"North Indian, Chinese, Seafood, South Indian",250.0,50,3.6,87.0,20.0,45,Bangalore,Majestic,3-4,4
6609,ID_472,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Arabian",200.0,50,3.4,85.0,35.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6610,ID_5885,"Yerawada, Pune, Maharashtra",North Indian,150.0,50,3.3,47.0,17.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,1
6611,ID_4953,"Delhi Administration Flats, Timarpur","North Indian, Chinese",150.0,50,2.9,151.0,50.0,30,Delhi,"Delhi Administration Flats, Timarpur",2-3,2
6612,ID_4552,"Sector 1, Noida","Asian, Thai, Chinese, Momos",900.0,50,4.2,1260.0,906.0,45,Noida,Sector 1,4-5,4
6613,ID_4471,"Raja Bazar, Kolkata","South Indian, Chinese",200.0,50,3.8,303.0,157.0,30,Kolkata,Raja Bazar,3-4,2
6614,ID_5908,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,100.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,1
6615,ID_5676,Delhi Cantt.,"Cafe, North Indian, Continental, Italian, Chinese",350.0,50,4.0,676.0,474.0,45,Delhi,Delhi Cantt.,3-4,5
6616,ID_5593,Majestic,"North Indian, Chinese",200.0,50,3.8,31.0,13.0,30,Bangalore,Majestic,3-4,2
6617,ID_2943,"MG Road, Pune","Street Food, Fast Food, North Indian, Chinese",250.0,99,3.7,78.0,34.0,45,Pune,MG Road,3-4,4
6618,ID_3131,"D-Block, Sector 63, Noida","Chinese, North Indian",200.0,50,3.9,107.0,40.0,45,Noida,"D-Block, Sector 63",3-4,2
6619,ID_4464,"Musi Nagar, Malakpet, Hyderabad",South Indian,100.0,50,3.3,7.0,0.0,45,Hyderabad,"Musi Nagar, Malakpet",3-4,1
6620,ID_397,"Sector 3, Marathalli","Andhra, Biryani, Chinese",150.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,3
6621,ID_1013,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Ice Cream",100.0,50,3.8,20.0,10.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6622,ID_7343,"Tejas Nagar Colony, Wadala West, Mumbai",Modern Indian,600.0,50,4.1,168.0,108.0,30,Mumbai,"Tejas Nagar Colony, Wadala West",4-5,1
6623,ID_3222,Majestic,"Continental, South Indian",400.0,50,3.2,3.0,0.0,30,Bangalore,Majestic,3-4,2
6624,ID_6134,"Dockyard Road, Mumbai CST Area","Chinese, North Indian, Thai, Fast Food, Seafood",400.0,50,3.8,149.0,74.0,80,Mumbai,"Dockyard Road, Mumbai CST Area",3-4,5
6625,ID_7789,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Fast Food",200.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,2
6626,ID_3840,"Sector 63A,Gurgaon","North Indian, Mughlai, Kebab",250.0,99,4.0,304.0,187.0,45,Gurgaon,Sector 63A,3-4,3
6627,ID_5647,"Rmz Centennial, I Gate, Whitefield","North Indian, Street Food, Beverages",150.0,50,3.2,29.0,12.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,3
6628,ID_6206,Majestic,"Fast Food, Rolls",100.0,50,3.0,60.0,9.0,45,Bangalore,Majestic,2-3,2
6629,ID_1864,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Ice Cream",150.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,2
6630,ID_1227,"Delhi High Court, India Gate","Asian, Modern Indian, Continental, Cafe",800.0,50,4.1,579.0,371.0,30,Delhi,"Delhi High Court, India Gate",4-5,4
6631,ID_668,"Delhi High Court, India Gate","Mithai, Street Food",100.0,50,4.1,399.0,114.0,45,Delhi,"Delhi High Court, India Gate",4-5,2
6632,ID_3194,"FTI College, Law College Road, Pune","Ice Cream, Desserts, Beverages",100.0,50,3.8,14.0,4.0,30,Pune,"FTI College, Law College Road",3-4,3
6633,ID_5662,"Sector 1, Noida","North Indian, Chinese",150.0,50,3.7,53.0,41.0,10,Noida,Sector 1,3-4,2
6634,ID_4916,"D-Block, Sector 63, Noida","Mughlai, North Indian",250.0,50,3.8,64.0,27.0,30,Noida,"D-Block, Sector 63",3-4,2
6635,ID_1390,Pune University,"Kebab, Fast Food, Beverages, Biryani, Burmese, Coffee, Modern Indian",250.0,50,4.4,96.0,77.0,30,Pune,Pune University,4-5,7
6636,ID_7603,"Sector 1, Noida",Bakery,100.0,99,3.4,25.0,18.0,65,Noida,Sector 1,3-4,1
6637,ID_8383,"D-Block, Sector 63, Noida","North Indian, Fast Food, Chinese",200.0,50,3.7,95.0,62.0,65,Noida,"D-Block, Sector 63",3-4,3
6638,ID_7564,Delhi University-GTB Nagar,"Biryani, North Indian",150.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,2
6639,ID_2695,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese, Mughlai, Pizza, Fast Food, Street Food, Desserts",150.0,50,3.2,6.0,3.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,7
6640,ID_164,"Sector 63A,Gurgaon","North Indian, Mughlai, Beverages",150.0,50,0.0,0.0,0.0,30,Gurgaon,Sector 63A,NoRating,3
6641,ID_4703,Delhi University-GTB Nagar,"Chinese, Fast Food",150.0,50,3.6,131.0,40.0,45,Delhi,Delhi University-GTB Nagar,3-4,2
6642,ID_4537,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Kerala",200.0,50,3.8,15.0,8.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6643,ID_2486,"Mico Layout, Stage 2, BTM Layout,Bangalore","Healthy Food, North Indian",600.0,50,4.3,69.0,43.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",4-5,2
6644,ID_3448,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese, Fast Food",100.0,50,0.0,0.0,0.0,30,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",NoRating,3
6645,ID_2750,"Sector 3, Marathalli","South Indian, North Indian, Continental",200.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,3
6646,ID_3290,"Sector 63A,Gurgaon","North Indian, Desserts",150.0,50,0.0,0.0,0.0,65,Gurgaon,Sector 63A,NoRating,2
6647,ID_4724,"Delhi Administration Flats, Timarpur",North Indian,100.0,50,3.4,20.0,5.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,1
6648,ID_4510,"Delhi Administration Flats, Timarpur",North Indian,150.0,50,3.5,17.0,13.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,1
6649,ID_5670,"Delhi High Court, India Gate",North Indian,250.0,50,3.5,70.0,18.0,45,Delhi,"Delhi High Court, India Gate",3-4,1
6650,ID_361,"Babarpur, New Delhi, Delhi",Ice Cream,100.0,50,3.5,43.0,8.0,30,Delhi,"Babarpur, New Delhi",3-4,1
6651,ID_7557,"Nathan Road, Mangaldas Road, Pune","Biryani, North Indian",150.0,50,0.0,0.0,0.0,30,Pune,"Nathan Road, Mangaldas Road",NoRating,2
6652,ID_3744,Mumbai Central,"Fast Food, Chinese",200.0,50,3.8,91.0,44.0,45,Mumbai,Mumbai Central,3-4,2
6653,ID_2667,Delhi University-GTB Nagar,"North Indian, Fast Food",200.0,50,3.7,248.0,36.0,65,Delhi,Delhi University-GTB Nagar,3-4,2
6654,ID_7762,"Babarpur, New Delhi, Delhi","North Indian, Chinese",250.0,99,3.6,154.0,39.0,45,Delhi,"Babarpur, New Delhi",3-4,2
6655,ID_7488,"Delhi High Court, India Gate",North Indian,100.0,50,0.0,0.0,0.0,30,Delhi,"Delhi High Court, India Gate",NoRating,1
6656,ID_7220,"Sector 1, Noida",Biryani,100.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,1
6657,ID_7206,Delhi University-GTB Nagar,"Desserts, Beverages",200.0,50,0.0,0.0,0.0,30,Delhi,Delhi University-GTB Nagar,NoRating,2
6658,ID_1802,"D-Block, Sector 63, Noida","Pizza, Fast Food",250.0,50,3.2,13.0,5.0,30,Noida,"D-Block, Sector 63",3-4,2
6659,ID_6725,"Rmz Centennial, I Gate, Whitefield","Asian, Japanese, Vietnamese, Korean, Chinese, Thai",750.0,50,4.3,1628.0,937.0,45,Bangalore,"Rmz Centennial, I Gate, Whitefield",4-5,6
6660,ID_7756,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",200.0,50,3.3,6.0,2.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6661,ID_1522,"Tejas Nagar Colony, Wadala West, Mumbai","Mithai, Street Food",100.0,50,3.3,45.0,15.0,65,Mumbai,"Tejas Nagar Colony, Wadala West",3-4,2
6662,ID_20,"FTI College, Law College Road, Pune","Ice Cream, Sandwich, Bubble Tea",150.0,99,3.7,231.0,135.0,45,Pune,"FTI College, Law College Road",3-4,3
6663,ID_1811,"Yerawada, Pune, Maharashtra",Burger,100.0,50,0.0,0.0,0.0,30,Mumbai,"Yerawada, Pune, Maharashtra",NoRating,1
6664,ID_6861,Delhi University-GTB Nagar,"North Indian, Chinese, Fast Food",200.0,0,3.4,16.0,1.0,30,Delhi,Delhi University-GTB Nagar,3-4,3
6665,ID_5428,Delhi Cantt.,Chinese,250.0,50,4.2,248.0,126.0,65,Delhi,Delhi Cantt.,4-5,1
6666,ID_692,"Sector 14, Noida","Italian, North Indian, Chinese",800.0,50,4.1,903.0,556.0,45,Noida,Sector 14,4-5,3
6667,ID_7501,"Sector 1, Noida","North Indian, South Indian",200.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,2
6668,ID_6316,"D-Block, Sector 63, Noida","North Indian, South Indian, Chinese",250.0,50,2.9,7.0,3.0,30,Noida,"D-Block, Sector 63",2-3,3
6669,ID_7858,"Yerawada, Pune, Maharashtra","Continental, North Indian, Thai",550.0,50,4.6,391.0,220.0,30,Mumbai,"Yerawada, Pune, Maharashtra",4-5,3
6670,ID_1684,"Sector 63A,Gurgaon",Chinese,400.0,50,4.0,182.0,135.0,30,Gurgaon,Sector 63A,3-4,1
6671,ID_4627,"FTI College, Law College Road, Pune","Maharashtrian, Street Food",100.0,50,4.2,397.0,262.0,30,Pune,"FTI College, Law College Road",4-5,2
6672,ID_2717,"Sector 3, Marathalli","North Indian, Fast Food, Chinese",150.0,50,4.3,509.0,310.0,45,Bangalore,"Sector 3, Marathalli",4-5,3
6673,ID_4330,Pune University,"South Indian, North Indian",150.0,50,0.0,0.0,0.0,30,Pune,Pune University,NoRating,2
6674,ID_7660,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Continental, Chinese",200.0,50,0.0,0.0,0.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",NoRating,3
6675,ID_1635,"Delhi Administration Flats, Timarpur","Pizza, Italian",250.0,50,3.9,34.0,28.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
6676,ID_3193,"Hyderabad Public School, Begumpet",Ice Cream,150.0,50,3.7,24.0,7.0,30,Hyderabad,"Hyderabad Public School, Begumpet",3-4,1
6677,ID_7928,Pune University,"Chinese, Thai",250.0,50,4.0,788.0,519.0,45,Pune,Pune University,3-4,2
6678,ID_7823,Delhi University-GTB Nagar,"Chinese, Continental, European, Mexican, Momos",650.0,50,4.3,382.0,240.0,45,Delhi,Delhi University-GTB Nagar,4-5,5
6679,ID_6844,"Sector 3, Marathalli","North Indian, Continental, Chinese, Thai",550.0,99,4.5,4182.0,2940.0,45,Bangalore,"Sector 3, Marathalli",4-5,4
6680,ID_3396,"FTI College, Law College Road, Pune","North Indian, Chinese, Malwani, Mughlai",200.0,50,3.2,8.0,7.0,30,Pune,"FTI College, Law College Road",3-4,4
6681,ID_1263,"Sector 1, Noida",Cafe,150.0,50,3.4,17.0,8.0,30,Noida,Sector 1,3-4,1
6682,ID_2035,"Delhi Administration Flats, Timarpur","Biryani, North Indian",150.0,50,3.5,83.0,22.0,30,Delhi,"Delhi Administration Flats, Timarpur",3-4,2
6683,ID_2560,Delhi University-GTB Nagar,"Healthy Food, American, Salad",150.0,50,3.5,37.0,13.0,65,Delhi,Delhi University-GTB Nagar,3-4,3
6684,ID_7293,"Sector 3, Marathalli","Beverages, Desserts",100.0,50,0.0,0.0,0.0,30,Bangalore,"Sector 3, Marathalli",NoRating,2
6685,ID_6159,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, South Indian, Andhra",150.0,50,3.8,106.0,54.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
6686,ID_8242,"Sector 14, Noida","North Indian, Fast Food",150.0,50,2.7,31.0,15.0,45,Noida,Sector 14,2-3,2
6687,ID_7786,"Gora Bazar, Rajbari, North Dumdum, Kolkata","Chinese, Fast Food, Biryani",150.0,50,3.4,18.0,1.0,30,Kolkata,"Gora Bazar, Rajbari, North Dumdum",3-4,3
6688,ID_701,"Sector 1, Noida","North Indian, Mughlai",100.0,50,0.0,0.0,0.0,45,Noida,Sector 1,NoRating,2
6689,ID_162,Pune University,North Indian,250.0,50,3.1,5.0,4.0,30,Pune,Pune University,3-4,1
6690,ID_8410,Mumbai Central,"Desserts, Ice Cream",150.0,50,3.8,25.0,24.0,30,Mumbai,Mumbai Central,3-4,2
6691,ID_2465,"Yerawada, Pune, Maharashtra",Fast Food,150.0,50,3.3,11.0,9.0,30,Mumbai,"Yerawada, Pune, Maharashtra",3-4,1
6692,ID_8381,"Sector 3, Marathalli","Chettinad, South Indian, Chinese, Seafood, Rolls, North Indian",250.0,50,3.7,105.0,30.0,45,Bangalore,"Sector 3, Marathalli",3-4,6
6693,ID_6205,"Sector 14, Noida","Rolls, Chinese",150.0,50,3.2,9.0,0.0,30,Noida,Sector 14,3-4,2
6694,ID_7023,Pune University,Fast Food,200.0,50,3.9,112.0,91.0,30,Pune,Pune University,3-4,1
6695,ID_6703,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100.0,50,3.9,106.0,27.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,1
6696,ID_2982,"Mico Layout, Stage 2, BTM Layout,Bangalore",South Indian,200.0,50,3.6,17.0,10.0,30,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
6697,ID_2924,Mumbai Central,"Bakery, Desserts",200.0,50,3.0,4.0,1.0,45,Mumbai,Mumbai Central,2-3,2
6698,ID_7555,"Moulali, Kolkata","Italian, American, Continental",450.0,50,4.2,3083.0,1804.0,45,Kolkata,Moulali,4-5,3
6699,ID_1288,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Cafe, North Indian, Chinese, Bakery",200.0,50,3.6,202.0,98.0,45,Gurgaon,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",3-4,4
6700,ID_547,"Mico Layout, Stage 2, BTM Layout,Bangalore",Assamese,200.0,99,4.0,661.0,332.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
6701,ID_2145,Mumbai Central,"Desserts, Bakery",200.0,50,4.0,255.0,106.0,65,Mumbai,Mumbai Central,3-4,2
6702,ID_4469,"D-Block, Sector 63, Noida","South Indian, Chinese",150.0,50,3.4,189.0,65.0,45,Noida,"D-Block, Sector 63",3-4,2
6703,ID_2654,"Sector 1, Noida","North Indian, Chinese",150.0,50,3.6,72.0,17.0,45,Noida,Sector 1,3-4,2
6704,ID_1136,"Rmz Centennial, I Gate, Whitefield","Burger, Fast Food",150.0,50,3.8,29.0,5.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,2
6705,ID_5888,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Street Food",200.0,50,3.1,390.0,110.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,3
6706,ID_847,Delhi University-GTB Nagar,"Mithai, Street Food, South Indian, North Indian, Chinese, Bakery",250.0,99,4.0,284.0,111.0,30,Delhi,Delhi University-GTB Nagar,3-4,6
6707,ID_5564,"Gora Bazar, Rajbari, North Dumdum, Kolkata","Bengali, North Indian",150.0,50,3.4,29.0,11.0,30,Kolkata,"Gora Bazar, Rajbari, North Dumdum",3-4,2
6708,ID_4331,"Rmz Centennial, I Gate, Whitefield",Desserts,150.0,50,0.0,0.0,0.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",NoRating,1
6709,ID_1894,Delhi Cantt.,"Chinese, Momos",150.0,50,3.4,15.0,0.0,30,Delhi,Delhi Cantt.,3-4,2
6710,ID_1420,"FTI College, Law College Road, Pune","Fast Food, Lebanese, Chinese",200.0,50,3.6,217.0,96.0,45,Pune,"FTI College, Law College Road",3-4,3
6711,ID_6682,Mumbai Central,"North Indian, Mughlai, Asian",550.0,50,4.9,227.0,213.0,30,Mumbai,Mumbai Central,4-5,3
6712,ID_7968,"Rmz Centennial, I Gate, Whitefield","Sandwich, Burger, Fast Food, Rolls, Beverages",100.0,50,3.8,30.0,19.0,30,Bangalore,"Rmz Centennial, I Gate, Whitefield",3-4,5
6713,ID_1767,Pune University,"North Indian, Rolls",200.0,50,3.8,190.0,109.0,45,Pune,Pune University,3-4,2
6714,ID_7899,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,200.0,50,3.8,54.0,22.0,65,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,1
6715,ID_2764,"Dockyard Road, Mumbai CST Area",Fast Food,200.0,50,0.0,0.0,0.0,30,Mumbai,"Dockyard Road, Mumbai CST Area",NoRating,1
6716,ID_5351,"Sector 1, Noida","North Indian, Chinese",100.0,50,0.0,0.0,0.0,30,Noida,Sector 1,NoRating,2
6717,ID_7591,"Nathan Road, Mangaldas Road, Pune","Cafe, American, Fast Food, Salad",100.0,50,3.8,2380.0,1116.0,45,Pune,"Nathan Road, Mangaldas Road",3-4,4
6718,ID_1718,"Sector 1, Noida","Chinese, Momos",150.0,50,3.7,254.0,78.0,45,Noida,Sector 1,3-4,2
6719,ID_5100,"Sector 63A,Gurgaon",North Indian,100.0,50,0.0,0.0,0.0,30,Gurgaon,Sector 63A,NoRating,1
6720,ID_4815,Delhi Cantt.,"Momos, Chinese",200.0,50,4.2,138.0,95.0,30,Delhi,Delhi Cantt.,4-5,2
6721,ID_2916,"Sector 1, Noida","Burger, Pizza, Sandwich",200.0,99,3.5,18.0,12.0,120,Noida,Sector 1,3-4,3
6722,ID_7156,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Ice Cream",200.0,50,4.0,277.0,195.0,45,Bangalore,"Mico Layout, Stage 2, BTM Layout",3-4,2
6723,ID_3371,"Panjetan Colony, Malakpet, Hyderabad","North Indian, Chinese, Mughlai",200.0,50,3.2,10.0,1.0,30,Hyderabad,"Panjetan Colony, Malakpet",3-4,3
6724,ID_4377,Delhi University-GTB Nagar,"North Eastern, North Indian, Chinese",400.0,50,3.9,321.0,161.0,30,Delhi,Delhi University-GTB Nagar,3-4,3
6725,ID_4708,"Sandhurst Road, Mumbai CST Area","Bakery, Desserts",250.0,50,0.0,0.0,0.0,30,Mumbai,"Sandhurst Road, Mumbai CST Area",NoRating,2
