Restaurant,Count,City,Average_Cost,Rating,Votes,Reviews
ID_5520,1,1,100.0,3.5,14.0,7.0
ID_5521,1,1,200.0,4.3,772.0,581.0
ID_5522,1,1,150.0,3.5,38.0,7.0
ID_5523,1,1,100.0,0.0,0.0,0.0
ID_5524,1,1,200.0,3.5,47.0,9.0
ID_5525,1,1,150.0,3.6,97.0,54.0
ID_5526,1,1,200.0,3.1,59.0,31.0
ID_5527,1,1,100.0,0.0,0.0,0.0
ID_5528,1,1,200.0,3.5,35.0,10.0
ID_5529,2,1,350.0,3.5,36.0,13.0
ID_553,1,1,150.0,3.4,9.0,2.0
ID_5530,1,1,600.0,4.3,1250.0,947.0
ID_5531,1,1,350.0,3.8,263.0,160.0
ID_5532,2,1,350.0,4.0,1132.0,605.5
ID_5534,1,1,150.0,0.0,0.0,0.0
ID_5535,2,1,350.0,3.3,18.0,10.0
ID_5536,1,1,100.0,2.9,4.0,2.0
ID_5537,1,1,150.0,3.5,208.0,47.0
ID_5538,19,8,100.0,2.06,3.47,1.53
ID_5539,1,1,150.0,0.0,0.0,0.0
ID_554,3,1,200.0,3.4,148.0,25.0
ID_5540,1,1,100.0,0.0,0.0,0.0
ID_5541,1,1,200.0,0.0,0.0,0.0
ID_5542,1,1,200.0,3.6,43.0,16.0
ID_5543,1,1,100.0,3.6,22.0,13.0
ID_5544,1,1,100.0,3.6,42.0,26.0
ID_5545,2,1,150.0,0.0,0.0,0.0
ID_5547,2,1,150.0,3.3,44.0,19.0
ID_5549,1,1,150.0,3.0,32.0,20.0
ID_555,1,1,200.0,3.7,50.0,23.0
ID_5550,1,1,200.0,3.4,25.0,9.0
ID_5551,2,2,100.0,3.65,48.5,41.0
ID_5552,1,1,150.0,3.8,186.0,79.0
ID_5553,1,1,150.0,3.3,10.0,0.0
ID_5554,2,1,100.0,3.5,266.0,25.0
ID_5556,1,1,150.0,3.5,30.0,4.0
ID_5557,2,2,100.0,3.9,85.0,24.0
ID_5558,2,1,350.0,3.9,527.0,232.0
ID_556,3,2,250.0,4.07,701.67,317.0
ID_5560,1,1,150.0,3.2,5.0,0.0
ID_5561,1,1,400.0,4.0,1046.0,633.0
ID_5564,1,1,150.0,3.4,29.0,11.0
ID_5565,1,1,150.0,3.5,17.0,11.0
ID_5566,2,1,500.0,3.8,161.0,87.0
ID_5567,3,1,200.0,3.8,50.0,32.0
ID_5568,1,1,200.0,3.3,11.0,4.0
ID_5569,1,1,200.0,3.1,4.0,2.0
ID_557,1,1,200.0,3.5,32.0,4.0
ID_5570,1,1,100.0,3.1,7.0,2.0
ID_5571,4,1,150.0,3.4,190.0,10.0
ID_5572,2,1,200.0,3.6,62.0,29.0
ID_5573,1,1,150.0,3.7,65.0,48.0
ID_5574,1,1,150.0,0.0,0.0,0.0
ID_5576,1,1,200.0,3.4,221.0,22.0
ID_5577,1,1,200.0,3.4,13.0,8.0
ID_5578,1,1,250.0,3.2,27.0,18.0
ID_5579,1,1,150.0,3.5,73.0,7.0
ID_558,2,1,100.0,0.0,0.0,0.0
ID_5580,1,1,600.0,0.0,894.0,0.0
ID_5581,1,1,200.0,4.1,380.0,158.0
ID_5582,1,1,150.0,4.3,112.0,73.0
ID_5583,1,1,100.0,3.1,8.0,5.0
ID_5584,1,1,150.0,4.0,42.0,20.0
ID_5585,3,1,600.0,3.9,270.0,139.0
ID_5587,2,1,150.0,4.1,262.0,86.0
ID_5588,1,1,300.0,3.6,227.0,60.0
ID_5589,1,1,200.0,3.3,7.0,4.0
ID_559,1,1,200.0,2.9,6.0,2.0
ID_5590,1,1,150.0,0.0,0.0,0.0
ID_5591,1,1,200.0,3.5,72.0,29.0
ID_5592,1,1,100.0,3.6,11.0,4.0
ID_5593,1,1,200.0,3.8,31.0,13.0
ID_5594,1,1,250.0,3.7,179.0,46.0
ID_5595,2,1,200.0,4.1,432.0,201.0
ID_5596,1,1,600.0,4.1,501.0,253.0
ID_5598,1,1,150.0,3.4,18.0,4.0
ID_56,1,1,350.0,4.2,164.0,115.0
ID_560,1,1,100.0,3.6,14.0,4.0
ID_5600,2,1,100.0,3.1,4.0,0.0
ID_5601,1,1,100.0,3.3,22.0,8.0
ID_5602,1,1,250.0,2.8,27.0,11.0
ID_5603,1,1,100.0,3.9,59.0,45.0
ID_5604,1,1,200.0,0.0,0.0,0.0
ID_5605,4,1,400.0,4.3,1028.0,728.0
ID_5607,1,1,100.0,3.4,17.0,3.0
ID_5608,1,1,150.0,3.3,9.0,2.0
ID_5609,1,1,200.0,3.9,686.0,379.0
ID_561,1,1,200.0,3.9,53.0,43.0
ID_5610,1,1,750.0,4.1,1504.0,938.0
ID_5612,1,1,450.0,4.1,244.0,123.0
ID_5613,1,1,150.0,3.7,81.0,18.0
ID_5615,1,1,100.0,3.3,11.0,1.0
ID_5616,2,1,200.0,3.8,140.0,80.0
ID_5617,1,1,200.0,3.9,56.0,24.0
ID_5618,2,1,200.0,3.9,164.0,81.0
ID_5619,2,1,200.0,3.8,254.0,118.0
ID_562,1,1,300.0,4.5,450.0,285.0
ID_5620,2,1,300.0,3.6,45.0,32.0
ID_5621,1,1,150.0,0.0,0.0,0.0
ID_5622,1,1,200.0,3.2,12.0,3.0
ID_5624,1,1,350.0,4.0,874.0,530.0
ID_5625,2,1,400.0,4.1,3346.0,1641.0
ID_5626,2,1,200.0,3.3,10.0,5.0
ID_5627,1,1,150.0,0.0,0.0,0.0
ID_5628,1,1,250.0,3.4,32.0,12.0
ID_5629,1,1,200.0,2.8,256.0,144.0
ID_5630,1,1,250.0,3.4,26.0,8.0
ID_5631,1,1,50.0,3.2,6.0,1.0
ID_5632,1,1,100.0,3.6,51.0,24.0
ID_5633,2,1,200.0,4.3,110.0,76.0
ID_5634,2,2,300.0,2.1,87.5,52.5
ID_5635,1,1,250.0,3.9,154.0,96.0
ID_5636,1,1,300.0,3.5,45.0,9.0
ID_5637,1,1,250.0,3.8,416.0,231.0
ID_5638,1,1,250.0,3.8,57.0,35.0
ID_5639,2,1,350.0,4.5,808.0,465.0
ID_564,1,1,200.0,3.2,6.0,4.0
ID_5640,2,1,200.0,3.95,257.0,49.0
ID_5641,1,1,200.0,3.3,10.0,8.0
ID_5642,1,1,300.0,4.6,87.0,81.0
ID_5643,1,1,200.0,3.9,23.0,17.0
ID_5644,1,1,150.0,3.7,39.0,16.0
ID_5645,1,1,100.0,0.0,0.0,0.0
ID_5646,1,1,400.0,3.7,55.0,24.0
ID_5647,1,1,150.0,3.2,29.0,12.0
ID_5648,2,1,200.0,3.6,77.5,59.0
ID_565,1,1,200.0,4.0,121.0,95.0
ID_5650,1,1,300.0,0.0,0.0,0.0
ID_5652,3,2,550.0,3.83,700.33,351.67
ID_5653,1,1,250.0,3.4,138.0,40.0
ID_5654,1,1,200.0,3.2,4.0,3.0
ID_5656,3,2,300.0,3.5,107.0,56.0
ID_5657,2,1,250.0,0.0,0.0,0.0
ID_5659,1,1,400.0,3.1,37.0,15.0
ID_566,1,1,200.0,3.4,29.0,11.0
ID_5660,2,2,200.0,3.2,34.5,7.0
ID_5661,1,1,100.0,3.5,35.0,9.0
ID_5662,2,1,150.0,3.7,53.0,41.0
ID_5663,1,1,100.0,3.7,62.0,22.0
ID_5664,2,1,150.0,3.9,255.0,47.0
ID_5665,1,1,650.0,4.3,975.0,511.0
ID_5666,1,1,300.0,3.8,104.0,58.0
ID_567,1,1,400.0,4.3,886.0,530.0
ID_5670,1,1,250.0,3.5,70.0,18.0
ID_5672,1,1,250.0,4.3,374.0,251.0
ID_5673,1,1,350.0,4.0,676.0,532.0
ID_5674,1,1,150.0,0.0,0.0,0.0
ID_5675,2,1,250.0,3.7,438.0,273.0
ID_5676,1,1,350.0,4.0,676.0,474.0
ID_5678,1,1,200.0,3.9,53.0,32.0
ID_5679,1,1,200.0,3.6,33.0,13.0
ID_5681,1,1,50.0,3.1,5.0,2.0
ID_5682,1,1,200.0,3.9,136.0,62.0
ID_5683,1,1,100.0,0.0,0.0,0.0
ID_5685,1,1,200.0,0.0,0.0,0.0
ID_5686,1,1,100.0,3.9,108.0,32.0
ID_5688,1,1,200.0,0.0,0.0,0.0
ID_5689,1,1,200.0,0.0,0.0,0.0
ID_569,2,2,300.0,2.8,19.0,4.0
ID_5690,1,1,200.0,3.7,88.0,32.0
ID_5691,1,1,200.0,3.2,85.0,17.0
ID_5692,1,1,250.0,0.0,0.0,0.0
ID_5693,1,1,200.0,3.7,164.0,106.0
ID_5694,1,1,100.0,0.0,0.0,0.0
ID_5695,4,2,125.0,1.65,75.5,6.0
ID_5696,1,1,200.0,3.3,51.0,12.0
ID_5697,1,1,100.0,2.7,48.0,15.0
ID_5698,2,1,200.0,3.5,119.0,59.0
ID_5699,3,1,300.0,3.8,241.0,148.0
ID_57,1,1,200.0,3.9,47.0,30.0
ID_570,4,1,50.0,0.0,0.0,0.0
ID_5700,1,1,200.0,0.0,0.0,0.0
ID_5701,1,1,200.0,3.5,23.0,4.0
ID_5702,1,1,200.0,3.4,26.0,5.0
ID_5703,2,2,200.0,3.65,177.5,50.0
ID_5704,1,1,150.0,0.0,0.0,0.0
ID_5705,3,3,166.67,3.5,80.67,55.33
ID_5706,1,1,200.0,0.0,0.0,0.0
ID_5707,1,1,200.0,3.1,7.0,0.0
ID_5708,14,6,364.29,3.46,607.29,335.07
ID_5709,1,1,200.0,3.9,113.0,88.0
ID_571,1,1,150.0,0.0,0.0,0.0
ID_5710,1,1,200.0,0.0,0.0,0.0
ID_5711,2,2,150.0,0.0,0.0,0.0
ID_5712,2,1,200.0,3.0,5.0,1.0
ID_5713,1,1,150.0,3.0,28.0,13.0
ID_5715,1,1,200.0,3.8,142.0,123.0
ID_5716,2,1,200.0,3.6,43.0,14.0
ID_5718,1,1,150.0,3.0,12.0,4.0
ID_5719,1,1,200.0,3.5,87.0,37.0
ID_572,3,2,200.0,3.7,48.33,15.33
ID_5720,1,1,150.0,0.0,0.0,0.0
ID_5721,1,1,100.0,0.0,0.0,0.0
ID_5722,1,1,100.0,3.4,24.0,2.0
ID_5723,1,1,250.0,3.7,92.0,60.0
ID_5724,1,1,150.0,3.8,224.0,33.0
ID_5725,1,1,200.0,4.0,479.0,142.0
ID_5726,1,1,150.0,3.3,8.0,3.0
ID_5727,2,1,200.0,2.4,38.0,18.0
ID_5728,2,1,150.0,0.0,0.0,0.0
ID_5729,1,1,200.0,0.0,0.0,0.0
ID_573,1,1,200.0,0.0,0.0,0.0
ID_5731,2,1,150.0,3.8,148.0,41.0
ID_5732,2,1,250.0,1.45,30.0,6.5
ID_5733,2,2,150.0,1.6,15.0,4.5
ID_5734,1,1,150.0,3.6,36.0,25.0
ID_5735,1,1,150.0,0.0,0.0,0.0
ID_5736,1,1,200.0,3.3,0.0,0.0
ID_5737,1,1,200.0,3.4,31.0,14.0
ID_5738,1,1,200.0,3.7,324.0,76.0
ID_5739,2,1,150.0,3.1,4.0,2.0
ID_574,1,1,100.0,0.0,0.0,0.0
ID_5741,2,2,200.0,3.1,50.0,9.5
ID_5742,1,1,200.0,3.4,9.0,9.0
ID_5743,1,1,200.0,3.3,22.0,2.0
ID_5744,1,1,200.0,0.0,0.0,0.0
ID_5745,1,1,100.0,0.0,0.0,0.0
ID_5746,3,2,666.67,4.1,2235.67,1393.33
ID_5747,1,1,200.0,3.7,104.0,45.0
ID_5749,1,1,150.0,0.0,0.0,0.0
ID_575,1,1,100.0,3.1,7.0,2.0
ID_5750,3,1,200.0,3.7,529.67,109.33
ID_5751,1,1,200.0,3.9,74.0,11.0
ID_5752,1,1,200.0,0.0,0.0,0.0
ID_5753,2,2,175.0,3.25,53.5,34.5
ID_5754,1,1,200.0,3.3,86.0,48.0
ID_5755,2,1,200.0,4.0,200.0,13.0
ID_5757,1,1,100.0,3.2,8.0,2.0
ID_5758,1,1,200.0,2.8,94.0,45.0
ID_5759,1,1,200.0,0.0,0.0,0.0
ID_576,2,1,650.0,4.1,686.0,484.0
ID_5760,1,1,200.0,3.4,88.0,45.0
ID_5761,1,1,150.0,3.1,7.0,5.0
ID_5762,1,1,600.0,3.4,129.0,83.0
ID_5763,1,1,200.0,3.1,4.0,1.0
ID_5764,2,1,200.0,1.95,84.5,22.0
ID_5765,2,1,200.0,3.4,22.0,3.0
ID_5766,2,1,200.0,0.0,0.0,0.0
ID_5767,1,1,200.0,0.0,0.0,0.0
ID_5768,1,1,100.0,3.9,17.0,11.0
ID_5769,1,1,100.0,4.2,726.0,110.0
ID_577,2,1,200.0,4.1,2896.0,1444.0
ID_5770,1,1,100.0,3.8,59.0,23.0
ID_5771,2,2,200.0,3.55,65.0,41.0
ID_5772,3,1,150.0,4.33,193.33,68.67
ID_5773,2,1,150.0,0.0,0.0,0.0
ID_5774,1,1,600.0,4.3,2266.0,1224.0
ID_5775,1,1,150.0,3.9,58.0,44.0
ID_5776,1,1,350.0,4.9,1793.0,1028.0
ID_5777,3,1,100.0,3.0,6.0,1.0
ID_5778,2,1,200.0,3.7,68.0,26.0
ID_5779,1,1,150.0,4.3,140.0,55.0
ID_578,2,1,150.0,0.0,0.0,0.0
ID_5780,2,1,200.0,3.3,17.0,5.0
ID_5781,1,1,200.0,2.8,32.0,10.0
ID_5783,1,1,200.0,3.7,70.0,44.0
ID_5784,2,1,150.0,4.0,94.0,49.0
ID_5785,1,1,150.0,3.7,21.0,11.0
ID_5786,1,1,200.0,3.2,5.0,3.0
ID_5787,2,1,200.0,3.9,336.0,217.0
ID_5788,1,1,200.0,3.8,104.0,27.0
ID_5789,2,1,150.0,3.1,4.0,0.0
ID_579,3,1,150.0,0.0,0.0,0.0
ID_5790,2,1,200.0,3.5,62.0,4.0
ID_5791,1,1,250.0,0.0,0.0,0.0
ID_5794,1,1,200.0,3.3,16.0,6.0
ID_5796,3,1,300.0,3.93,118.67,62.0
ID_5797,1,1,150.0,3.3,55.0,23.0
ID_5798,1,1,200.0,3.2,7.0,2.0
ID_5799,1,1,100.0,0.0,0.0,0.0
ID_58,1,1,200.0,3.5,56.0,24.0
ID_5801,2,1,100.0,4.0,456.0,126.0
ID_5802,2,1,350.0,3.6,397.0,119.0
ID_5803,1,1,100.0,3.8,33.0,11.0
ID_5806,2,1,50.0,0.0,0.0,0.0
ID_5807,1,1,100.0,0.0,0.0,0.0
ID_5808,1,1,50.0,3.3,13.0,5.0
ID_5809,1,1,150.0,3.8,109.0,17.0
ID_581,2,1,150.0,3.8,287.0,68.0
ID_5810,1,1,200.0,3.0,8.0,2.0
ID_5813,1,1,100.0,0.0,0.0,0.0
ID_5814,1,1,200.0,3.3,15.0,4.0
ID_5816,1,1,200.0,3.1,16.0,0.0
ID_5817,1,1,150.0,3.9,1450.0,307.0
ID_5818,1,1,300.0,4.0,809.0,214.0
ID_5819,2,1,200.0,3.4,23.0,14.0
ID_582,1,1,150.0,0.0,0.0,0.0
ID_5820,3,2,550.0,4.3,2618.0,1246.0
ID_5821,1,1,150.0,0.0,0.0,0.0
ID_5822,1,1,100.0,3.3,6.0,1.0
ID_5823,1,1,200.0,0.0,0.0,0.0
ID_5824,1,1,100.0,0.0,0.0,0.0
ID_5825,1,1,250.0,3.2,7.0,2.0
ID_5827,1,1,100.0,0.0,0.0,0.0
ID_5828,1,1,200.0,3.7,75.0,21.0
ID_583,1,1,200.0,0.0,0.0,0.0
ID_5830,1,1,100.0,0.0,0.0,0.0
ID_5831,1,1,100.0,3.6,52.0,26.0
ID_5832,1,1,200.0,3.6,92.0,49.0
ID_5833,2,1,100.0,3.6,76.0,20.0
ID_5835,2,1,100.0,3.9,127.0,39.0
ID_5836,1,1,100.0,3.4,21.0,3.0
ID_5837,2,1,150.0,3.8,95.0,34.0
ID_5838,1,1,100.0,0.0,0.0,0.0
ID_5839,1,1,100.0,3.5,91.0,13.0
ID_584,1,1,150.0,3.6,22.0,12.0
ID_5840,1,1,250.0,2.9,70.0,43.0
ID_5841,1,1,100.0,3.1,5.0,3.0
ID_5843,1,1,200.0,3.4,135.0,38.0
ID_5844,1,1,200.0,3.1,4.0,0.0
ID_5845,1,1,150.0,2.8,27.0,6.0
ID_5846,1,1,200.0,3.0,8.0,1.0
ID_5847,3,1,250.0,0.0,0.0,0.0
ID_5848,1,1,200.0,3.2,11.0,6.0
ID_5849,1,1,400.0,4.3,1487.0,885.0
ID_585,1,1,150.0,2.9,7.0,3.0
ID_5850,4,2,250.0,0.9,12.5,8.75
ID_5851,1,1,450.0,4.0,157.0,80.0
ID_5852,2,2,650.0,4.0,1372.0,609.0
ID_5853,1,1,100.0,4.1,745.0,352.0
ID_5854,1,1,250.0,3.7,93.0,48.0
ID_5855,1,1,200.0,3.5,38.0,17.0
ID_5857,1,1,100.0,0.0,0.0,0.0
ID_5858,2,1,750.0,4.1,318.0,185.0
ID_5859,2,1,200.0,0.0,0.0,0.0
ID_5861,2,1,100.0,3.0,9.0,3.0
ID_5862,2,1,100.0,4.2,283.0,139.0
ID_5863,1,1,750.0,4.4,707.0,434.0
ID_5865,1,1,250.0,4.3,467.0,197.0
ID_5866,1,1,250.0,2.7,23.0,17.0
ID_5867,1,1,450.0,3.9,37.0,29.0
ID_5869,1,1,200.0,3.3,10.0,6.0
ID_587,1,1,300.0,4.0,998.0,360.0
ID_5870,1,1,1150.0,4.6,1038.0,774.0
ID_5871,1,1,200.0,3.8,550.0,215.0
ID_5872,4,1,300.0,3.6,51.0,17.0
ID_5873,2,1,200.0,3.3,17.0,4.0
ID_5874,1,1,200.0,4.0,276.0,151.0
ID_5875,3,2,150.0,4.33,122.0,82.67
ID_5876,1,1,150.0,0.0,0.0,0.0
ID_5878,1,1,900.0,4.3,3203.0,1979.0
ID_5879,3,2,816.67,4.2,1114.33,692.33
ID_588,1,1,200.0,3.7,66.0,30.0
ID_5880,4,3,200.0,3.6,102.5,31.0
ID_5881,1,1,200.0,4.0,67.0,57.0
ID_5882,1,1,200.0,0.0,0.0,0.0
ID_5883,1,1,300.0,3.6,313.0,50.0
ID_5884,1,1,100.0,3.9,210.0,24.0
ID_5885,11,3,159.09,2.95,14.91,5.36
ID_5886,1,1,350.0,3.8,154.0,67.0
ID_5887,1,1,350.0,3.6,238.0,58.0
ID_5888,1,1,200.0,3.1,390.0,110.0
ID_5889,1,1,100.0,0.0,0.0,0.0
ID_589,1,1,300.0,3.7,75.0,45.0
ID_5890,1,1,200.0,0.0,0.0,0.0
ID_5893,1,1,200.0,2.8,11.0,5.0
ID_5894,1,1,200.0,3.4,28.0,8.0
ID_5895,1,1,100.0,3.4,27.0,9.0
ID_5896,2,1,175.0,1.85,21.0,17.0
ID_5897,2,1,150.0,3.0,9.0,1.0
ID_5898,1,1,100.0,3.4,8.0,2.0
ID_5899,1,1,150.0,3.6,16.0,4.0
ID_59,1,1,150.0,3.2,92.0,26.0
ID_5900,1,1,250.0,3.8,96.0,48.0
ID_5901,3,1,100.0,2.4,230.0,13.33
ID_5902,1,1,250.0,3.6,217.0,57.0
ID_5903,7,4,150.0,1.93,175.86,21.71
ID_5906,1,1,200.0,3.6,104.0,40.0
ID_5908,2,2,150.0,1.2,9.5,5.5
ID_5909,1,1,200.0,4.0,933.0,438.0
ID_591,1,1,50.0,3.2,4.0,0.0
ID_5911,1,1,800.0,3.9,214.0,107.0
ID_5912,1,1,100.0,3.2,12.0,4.0
ID_5913,1,1,300.0,3.7,272.0,92.0
ID_5914,1,1,200.0,3.2,169.0,49.0
ID_5915,1,1,200.0,3.5,19.0,5.0
ID_5916,1,1,200.0,2.7,22.0,15.0
ID_5919,2,1,200.0,3.65,20.0,11.5
ID_592,1,1,50.0,3.5,9.0,2.0
ID_5920,3,1,150.0,0.0,0.0,0.0
ID_5921,1,1,150.0,3.1,4.0,0.0
ID_5922,1,1,100.0,3.8,473.0,89.0
ID_5923,1,1,100.0,3.4,17.0,1.0
ID_5924,1,1,200.0,0.0,0.0,0.0
ID_5925,3,1,216.67,1.2,26.67,19.0
ID_5926,2,1,200.0,3.8,101.0,24.0
ID_5927,1,1,150.0,3.5,116.0,30.0
ID_5928,2,1,200.0,0.0,0.0,0.0
ID_5929,2,1,250.0,3.7,176.0,95.0
ID_593,1,1,100.0,0.0,0.0,0.0
ID_5930,1,1,200.0,3.5,12.0,5.0
ID_5931,1,1,200.0,3.9,234.0,124.0
ID_5932,1,1,150.0,3.6,85.0,31.0
ID_5934,1,1,200.0,3.9,287.0,112.0
ID_5935,2,1,100.0,0.0,0.0,0.0
ID_5937,1,1,100.0,3.4,13.0,8.0
ID_5938,2,1,100.0,0.0,0.0,0.0
ID_5939,2,1,200.0,0.0,0.0,0.0
ID_594,1,1,200.0,3.5,37.0,11.0
ID_5940,1,1,800.0,4.3,461.0,231.0
ID_5941,2,1,350.0,3.9,659.0,407.0
ID_5942,1,1,400.0,3.8,226.0,52.0
ID_5943,1,1,250.0,3.6,28.0,10.0
ID_5944,2,1,200.0,2.9,33.0,15.0
ID_5945,4,2,437.5,4.05,3323.5,1689.0
ID_5946,1,1,100.0,0.0,0.0,0.0
ID_5947,2,1,100.0,3.7,55.0,25.0
ID_5948,1,1,250.0,4.0,607.0,467.0
ID_5949,1,1,100.0,3.5,43.0,14.0
ID_595,2,1,150.0,3.6,67.0,20.0
ID_5950,1,1,550.0,4.3,2947.0,1508.0
ID_5951,1,1,100.0,3.6,27.0,7.0
ID_5952,13,7,169.23,0.0,0.0,0.0
ID_5953,1,1,200.0,3.3,11.0,7.0
ID_5954,1,1,100.0,4.0,118.0,35.0
ID_5955,1,1,200.0,0.0,0.0,0.0
ID_5956,1,1,200.0,3.8,0.0,0.0
ID_5957,2,1,150.0,0.0,0.0,0.0
ID_5958,1,1,200.0,0.0,0.0,0.0
ID_5959,1,1,200.0,0.0,0.0,0.0
ID_596,3,3,250.0,3.67,39.0,30.67
ID_5960,1,1,200.0,3.5,35.0,17.0
ID_5961,1,1,300.0,3.8,136.0,40.0
ID_5962,1,1,100.0,0.0,0.0,0.0
ID_5963,1,1,400.0,4.4,754.0,364.0
ID_5964,5,2,250.0,3.92,357.8,188.0
ID_5965,2,1,200.0,3.2,4.0,0.0
ID_5966,1,1,100.0,3.2,6.0,1.0
ID_5967,1,1,150.0,3.5,78.0,28.0
ID_5968,2,1,250.0,3.0,13.0,2.0
ID_5969,1,1,50.0,2.8,11.0,2.0
ID_597,1,1,200.0,3.4,15.0,3.0
ID_5970,1,1,150.0,3.5,38.0,8.0
ID_5971,1,1,100.0,3.6,12.0,3.0
ID_5973,1,1,600.0,3.8,565.0,347.0
ID_5974,2,1,200.0,2.8,10.0,4.0
ID_5975,2,1,150.0,2.9,5.0,1.0
ID_5976,2,1,100.0,3.3,38.0,7.0
ID_5978,1,1,200.0,0.0,0.0,0.0
ID_5979,1,1,100.0,3.5,50.0,4.0
ID_598,1,1,200.0,3.1,4.0,1.0
ID_5980,1,1,150.0,0.0,0.0,0.0
ID_5981,2,1,200.0,3.6,36.0,21.0
ID_5983,1,1,50.0,3.0,11.0,5.0
ID_5984,1,1,100.0,2.9,37.0,16.0
ID_5986,2,1,200.0,3.8,302.0,138.0
ID_5987,2,1,150.0,3.9,179.0,79.0
ID_5988,1,1,100.0,0.0,0.0,0.0
ID_5989,1,1,100.0,3.2,4.0,0.0
ID_599,1,1,100.0,0.0,0.0,0.0
ID_5990,1,1,100.0,3.9,28.0,12.0
ID_5993,1,1,150.0,4.3,115.0,67.0
ID_5994,1,1,200.0,3.3,11.0,0.0
ID_5996,2,1,400.0,3.8,203.0,107.0
ID_5997,2,1,150.0,3.4,16.0,4.0
ID_5998,1,1,200.0,2.7,22.0,11.0
ID_5999,1,1,150.0,0.0,0.0,0.0
ID_6,1,1,200.0,3.8,109.0,83.0
ID_60,1,1,150.0,0.0,0.0,0.0
ID_600,2,1,150.0,3.7,71.0,28.0
ID_6000,2,1,100.0,0.0,0.0,0.0
ID_6001,2,1,250.0,4.0,1270.0,741.0
ID_6002,1,1,50.0,3.2,11.0,1.0
ID_6003,1,1,100.0,0.0,0.0,0.0
ID_6004,4,1,100.0,3.5,29.0,12.0
ID_6005,1,1,100.0,3.1,4.0,2.0
ID_6006,1,1,200.0,4.0,30.0,14.0
ID_6007,2,1,100.0,0.0,0.0,0.0
ID_601,3,1,100.0,3.9,41.0,28.0
ID_6010,1,1,100.0,0.0,42.0,0.0
ID_6011,1,1,150.0,3.3,64.0,35.0
ID_6012,2,2,150.0,3.4,74.0,22.0
ID_6013,3,1,250.0,4.1,1307.0,794.0
ID_6015,1,1,150.0,3.3,15.0,1.0
ID_6016,1,1,150.0,3.2,9.0,0.0
ID_6017,1,1,150.0,0.0,0.0,0.0
ID_6018,2,1,200.0,3.8,219.0,97.0
ID_6019,1,1,150.0,3.0,8.0,2.0
ID_602,1,1,150.0,4.3,77.0,56.0
ID_6020,1,1,200.0,0.0,0.0,0.0
ID_6021,1,1,100.0,0.0,0.0,0.0
ID_6022,1,1,150.0,3.5,92.0,43.0
ID_6023,1,1,100.0,0.0,0.0,0.0
ID_6024,1,1,100.0,3.3,12.0,1.0
ID_6025,1,1,150.0,3.0,5.0,1.0
ID_6026,1,1,200.0,3.4,58.0,13.0
ID_6027,5,2,190.0,1.94,51.0,25.0
ID_6029,1,1,150.0,3.8,57.0,9.0
ID_603,1,1,150.0,0.0,0.0,0.0
ID_6030,1,1,200.0,3.8,150.0,64.0
ID_6031,1,1,150.0,3.7,134.0,28.0
ID_6033,1,1,150.0,3.1,4.0,1.0
ID_6035,2,1,100.0,3.8,227.0,125.0
ID_6036,2,1,200.0,3.2,6.0,3.0
ID_6037,1,1,150.0,3.6,28.0,18.0
ID_6038,1,1,300.0,3.8,689.0,341.0
ID_604,1,1,100.0,3.6,52.0,17.0
ID_6040,1,1,150.0,4.0,357.0,152.0
ID_6041,1,1,200.0,3.4,60.0,28.0
ID_6043,1,1,200.0,4.0,177.0,83.0
ID_6044,1,1,150.0,3.6,50.0,21.0
ID_6046,1,1,100.0,0.0,0.0,0.0
ID_6047,1,1,50.0,3.3,9.0,2.0
ID_6048,2,1,400.0,4.3,1741.0,736.0
ID_6049,3,1,100.0,3.5,18.0,7.0
ID_605,1,1,350.0,4.2,908.0,559.0
ID_6050,2,1,50.0,3.8,392.0,83.0
ID_6051,2,1,200.0,3.4,33.0,15.0
ID_6052,1,1,100.0,4.0,108.0,31.0
ID_6053,1,1,200.0,3.5,45.0,5.0
ID_6054,6,2,150.0,3.1,16.5,7.17
ID_6055,1,1,100.0,3.8,110.0,53.0
ID_6056,2,1,350.0,3.7,115.0,55.0
ID_6057,1,1,300.0,4.0,390.0,224.0
ID_6058,2,1,100.0,3.2,45.0,11.0
ID_6059,1,1,100.0,3.7,33.0,7.0
ID_606,2,1,200.0,3.7,216.0,61.0
ID_6060,1,1,200.0,3.7,88.0,56.0
ID_6061,2,1,100.0,3.6,71.0,31.0
ID_6062,1,1,200.0,3.6,15.0,11.0
ID_6063,1,1,250.0,2.7,21.0,8.0
ID_6064,1,1,200.0,2.8,336.0,121.0
ID_6065,1,1,250.0,3.8,168.0,96.0
ID_6066,1,1,200.0,3.7,61.0,7.0
ID_6067,1,1,350.0,3.9,426.0,242.0
ID_6069,1,1,150.0,0.0,0.0,0.0
ID_607,6,3,183.33,3.6,62.33,28.5
ID_6072,1,1,100.0,3.9,39.0,15.0
ID_6073,1,1,400.0,3.6,404.0,188.0
ID_6074,1,1,150.0,3.3,390.0,147.0
ID_6075,1,1,200.0,3.6,15.0,5.0
ID_6076,2,1,200.0,4.8,332.0,279.0
ID_6077,1,1,200.0,3.6,56.0,8.0
ID_6078,1,1,200.0,2.9,127.0,44.0
ID_6079,1,1,350.0,3.3,22.0,13.0
ID_608,1,1,100.0,3.3,8.0,1.0
ID_6080,1,1,600.0,4.3,860.0,484.0
ID_6081,2,1,100.0,2.6,109.0,55.0
